smiles,solvent,source,peakwavs_max,wb97xd2_dev2svp_gaus_solv,wb97xd2_dev2svp_gaus_vac,wb97xd3_def2svpd_orca_vac
O=C(O)CCCCCNC(=O)COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(c4cccs4)C=CC2=C3)cc1,CO,chem_fluor,625.0,339.27985115464594,,512.6085159156676
O=C(O)CCCCCNS(=O)(=O)c1ccc(-c2c3cc4c5c(c3[o+]c3c6c7c(cc23)CCCN7CCC6)CCCN5CCC4)c(S(=O)(=O)[O-])c1,CCO,chem_fluor,581.0,455.66457207952084,410.89535423155945,394.52752147629656
O=C(O)CCCCCOc1ccc(/C=C/c2ccc3n2[B-](F)(F)[n+]2c4n(c5ccccc52)[B-](F)(F)[N+]2=CC=CC2=C34)cc1,ClCCl,chem_fluor,695.0,602.8196402527954,,500.60557125555107
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,C1CCOC1,chem_fluor,372.0,386.0162500389129,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,C1COCCO1,chem_fluor,373.0,385.71606320766455,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CC#N,chem_fluor,374.0,384.9975161450571,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CC(C)=O,chem_fluor,373.0,385.26067234201207,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CCCCCC,chem_fluor,371.0,384.6989110538889,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CCO,chem_fluor,372.0,385.3085575787708,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CN(C)C=O,chem_fluor,374.0,386.5216171565724,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CO,chem_fluor,371.0,384.710846363862,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CS(C)=O,chem_fluor,377.0,386.29283489096576,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,Cc1ccccc1,chem_fluor,377.0,386.96791911122205,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,ClC(Cl)Cl,chem_fluor,380.0,386.59392049883087,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,ClCCl,chem_fluor,381.0,386.36505265781767,350.17367484679903,349.9858876658199
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,OCC(F)(F)F,chem_fluor,360.0,383.9722549080324,350.17367484679903,349.9858876658199
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,joung,630.0,,,323.2533889468196
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,CS(C)=O,joung,645.0,,,314.6409540725704
O=C(O)CCCc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c34,CS(C)=O,joung,451.0,,,412.0970422067132
O=C(O)CCCc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c34,ClC(Cl)(Cl)Cl,joung,445.0,,,412.0970422067132
O=C(O)CCCc1cc2ccc3cccc4ccc(c1)c2c34,CO,joung,374.0,,,314.24227065382667
O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,CO,joung,375.0,,,315.44136352073264
O=C(O)CCNc1cccc2ccccc12,CCO,joung,330.0,,,285.18859245630176
O=C(O)CCc1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C=CC1=C2,CO,chem_fluor,528.0,458.59684159917157,,413.88518024032044
O=C(O)CN1/C(=C/C2=C([O-])/C(=C/c3sc4ccccc4[n+]3CC(=O)O)C2=O)Sc2ccccc21,CO,dsscdb,660.0,611.9528204115876,,533.3333333333333
O=C(O)CN1C(=O)/C(=C/c2cc3c(c4ccccc24)N(c2ccc(C=C(c4ccccc4)c4ccccc4)cc2)C2CCCC32)SC1=S,ClC(Cl)Cl,dsscdb,551.0,473.80688548393255,,421.4819850441876
O=C(O)CN1C(=O)/C(=C/c2cc3c4c(c2)CCCN4CCC3)SC1=S,CCO,multiple,540.0,412.26145355409267,363.75370354073164,361.20011651616664
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3cc4c5c(c3)CCCN5CCC4)s2)SC1=S,CCO,multiple,493.0,476.5564950038432,395.37034084749547,414.16165664662657
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(-c4ccc(-c5cc6c7c(c5)CCCN7CCC6)cc4)s3)s2)SC1=S,CCO,multiple,501.0,479.4494064880331,397.92054425261534,435.0877192982456
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(-c4ccc(-c5ccc(N6c7ccccc7C7C8CCC(C8)C76)cc5)s4)s3)s2)SC1=S,ClCCl,dsscdb,560.0,,,460.28210838901265
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(-c4ccc(N(c5ccc6c(c5)OCCO6)c5ccc6c(c5)OCCO6)cc4)s3)s2)SC1=S,ClCCl,dsscdb,526.0,,,443.33214158026453
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccc(-n5c6ccccc6c6ccccc65)cc4)c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)s2)SC1=S,C1CCOC1,multiple,472.0,460.0430362840395,,413.3333333333333
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)cc2)SC1=S,CN(C)C=O,dye_agg,403.0,371.0464107244382,,343.3001107419712
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)cc2)SC1=S,CCO,dye_agg,421.0,398.62410389944387,,366.6469544648137
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCCO4)s2)SC1=S,ClCCl,dsscdb,536.0,,,465.9902292371289
O=C(O)CN1C(=O)/C(=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)SC1=S,CC#N,dye_agg,401.0,373.7979682271727,,347.4362566545251
O=C(O)CN1C(=O)/C(=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc(/C=C6/SC(=S)N(CC(=O)O)C6=O)s5)cc4)cc3)s2)SC1=S,CCO,dsscdb,510.0,449.3567675303497,433.06674117277265,453.54791514264815
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(-c4cccc5c4[nH]c4ccccc45)cc3)c3ccc(-c4cccc5c4[nH]c4ccccc45)cc3)cc2)SC1=S,CCO,dye_agg,477.0,411.9190778327741,,373.1567860367138
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)c3ccc(-c4cccc5c4[nH]c4ccccc45)cc3)cc2)SC1=S,CCO,dye_agg,491.0,437.83764697574236,,399.4845360824742
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)cc2)SC1=S,CCO,dsscdb,480.0,,,387.98498122653314
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(/C=C4\SC(=S)N(CC(=O)O)C4=O)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)SC1=S,CN(C)C=O,multiple,476.0,437.945892491347,,395.03026441541897
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)SC1=S,ClCCl,multiple,468.0,401.13871635610764,,363.4232121922626
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)cc2)SC1=S,CCO,multiple,471.0,418.3112370542792,374.13631837793804,379.0889636196882
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(-c4cccc5c4[nH]c4ccccc45)cc3)cc2)SC1=S,CCO,dye_agg,470.0,432.31182233378655,,389.3249607535322
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(/C=C4/SC(=S)N(C(=O)O)C4=O)cc3)cc2)SC1=S,CO,dye_agg,478.0,440.0596209809071,,
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)cc2)SC1=S,ClC(Cl)Cl,multiple,497.0,456.58737756830396,409.7548080100456,414.30003341129304
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(/C=N/N(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,ClC(Cl)Cl,multiple,487.0,418.02919461955975,,380.3680981595092
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CC#N,dye_agg,468.0,408.59364702781073,368.08359059605795,369.1574873474248
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CCO,multiple,458.0,408.9035449299258,368.08359059605795,369.1574873474248
O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)C2CCCC2N3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)SC1=S,C1CCOC1,dsscdb,494.0,,,383.9009287925697
O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)C2CCCC2N3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)SC1=S,ClC(Cl)Cl,multiple,514.0,425.13799842287517,,383.9009287925697
O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)CC(O)CN3c2ccccc2)SC1=S,C1CCOC1,multiple,473.0,399.12450109437367,,357.8643578643579
O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3-c2ccccc2)SC1=S,CC#N,dye_agg,437.0,378.7068991845585,,346.95019585898154
O=C(O)CN1C(=O)/C(=C\C=C(/Cl)c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CC#N,dye_agg,488.0,466.2179945106591,,418.4947688153898
O=C(O)CN1C(=O)/C(=C\C=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CO,multiple,476.0,453.4152406026035,,407.89473684210526
O=C(O)CN1C(=O)/C(=C\c2cc(-c3cccs3)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cccs2)SC1=S,ClCCl,multiple,464.0,427.6451924403366,,394.9044585987261
O=C(O)CN1C(=O)/C(=C\c2cc(Cl)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Cl)SC1=S,ClCCl,multiple,480.0,460.96654275092936,,417.3678895994614
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4cc5ccc(B(O)O)c6ccc7cccc4c7c56)c4nsnc34)o2)SC1=S,C1CCOC1,dye_agg,394.0,471.5904769148855,,429.3628808864266
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4cc5ccc(B(O)O)c6ccc7cccc4c7c56)c4nsnc34)o2)SC1=S,CCO,dye_agg,394.0,469.5369002991405,,429.3628808864266
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(B(O)O)s6)s5)s4)c4nsnc34)o2)SC1=S,C1CCOC1,dye_agg,444.0,583.6392732749694,,526.3157894736843
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(B(O)O)s6)s5)s4)c4nsnc34)o2)SC1=S,CCO,dye_agg,444.0,580.7690506299471,,526.3157894736843
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4ccc5c(B(O)O)c6ccccc6cc5c4)c4nsnc34)o2)SC1=S,C1CCOC1,dye_agg,419.0,496.3375095064644,,450.7451835696111
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4ccc5c(B(O)O)c6ccccc6cc5c4)c4nsnc34)o2)SC1=S,CCO,dye_agg,419.0,494.27990592737274,,450.7451835696111
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)SC1=S,CC#N,dye_agg,476.0,460.5385329619313,,416.8067226890756
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)s2)SC1=S,ClC(Cl)Cl,dsscdb,548.0,483.88355576367746,,433.5664335664336
O=C(O)CN1C(=O)/C(=C\c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,ClCCl,multiple,468.0,447.37886495652486,,407.2249589490969
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccc(-c4ccc5c(c4)[nH]c4ccccc45)cc3)c3ccc(-c4ccc5c(c4)[nH]c4ccccc45)cc3)cc2)SC1=S,CCO,dsscdb,477.0,407.0645394261703,391.58719130929074,395.9131545338442
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CCO,dsscdb,455.0,401.45040145040144,383.4142419838595,383.9009287925697
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CO,multiple,458.0,422.55920940535015,383.4142419838595,383.9009287925697
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,ClCCl,dsscdb,485.0,,383.4142419838595,383.9009287925697
O=C(O)CN1C(=O)/C(=c2/s/c(=C\C=C3Sc4ccccc4N3CCCS(=O)(=O)O)c(=O)n2CC(=O)O)SC1=S,CCO,dsscdb,500.0,457.37892368411343,414.2585106738382,413.7470804137471
O=C(O)CN1C(=O)C(=CC=Cc2ccc(N(c3ccccc3)c3ccc(/C=C/C=C4/SC(=S)N(C(=O)O)C4=O)cc3)cc2)SC1=S,CO,dye_agg,501.0,491.71226901419624,,442.8571428571429
O=C(O)CN1C(=O)C(=Cc2cc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)on2)SC1=S,CN(C)C=O,dye_agg,414.0,421.88350571584107,,393.15155358275206
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccc4c5c(cccc35)-c3c-4c(-c4ccccc4)c4ccccc4c3-c3ccccc3)s2)SC1=S,ClCCl,dye_agg,464.0,437.01980686544016,,
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)SC1=S,C1CCOC1,dye_agg,394.0,384.68697648445743,,354.7925608011445
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccc4ccc5cccc6ccc3c4c56)o2)SC1=S,C1CCOC1,dye_agg,468.0,343.3571468128703,,422.48722316865417
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccc4ccc5cccc6ccc3c4c56)s2)SC1=S,C1CCOC1,dye_agg,444.0,430.6751875520978,,390.18250471994963
O=C(O)CN1C(=O)C(=Cc2ccc(-c3nc(Cl)nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)cc2)SC1=S,CN(C)C=O,dye_agg,396.0,375.9626462919168,,348.02133033960143
O=C(O)CN1C(=O)C(=Cc2ccc(N(N=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc3)cc2)SC1=S,ClC(Cl)Cl,dye_agg,488.0,417.81791225823844,,381.18659698739623
O=C(O)CN1C(=O)C(=Cc2ccc(N(c3ccc(C=C4SC(=S)N(CC(=O)O)C4=O)cc3)c3ccc(-c4ccc5c(c4)[nH]c4ccccc45)cc3)cc2)SC1=S,CCO,multiple,491.0,430.18213356461405,387.4031492126968,391.5377328702242
O=C(O)CN1C(=O)C(=Cc2ccc(N(c3ccccc3)c3ccc(-c4ccc5c(c4)[nH]c4ccccc45)cc3)cc2)SC1=S,CCO,multiple,470.0,413.9957264957265,372.93233082706763,376.2135922330097
O=C(O)CN1C(=O)C(=Cc2ccc(N(c3ccccc3)c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)cc2)SC1=S,CN(C)C=O,dye_agg,467.0,416.3029611226751,,376.78517168034034
O=C(O)CN1C(=O)C(=Cc2ccc(N(c3ccccc3)c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)cc2)SC1=S,CO,multiple,468.0,418.28301568561307,,381.42110119963087
O=C(O)CN1C(=O)C(=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CCO,dsscdb,458.0,388.6172746646609,367.89793799139596,369.04761904761904
O=C(O)CN1C(=O)C(=Cc2ccc(NC3=CCC(C=C4SC(=S)N(CC(=O)O)C4=O)(c4ccccc4)C=C3)cc2)SC1=S,CCO,multiple,467.0,392.29333417697495,352.20268696566023,350.7779349363508
O=C(O)CN1C(=O)C(=Cc2ccc(Nc3ccc(-c4ccccc4)cc3)cc2)SC1=S,CCO,dye_agg,455.0,400.5814892586012,,360.1510310775486
O=C(O)CN1C(=O)C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CC#N,dye_agg,459.0,364.963503649635,,372.70814547640515
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,joung,630.0,,,323.7597911227154
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,CS(C)=O,joung,644.0,,,311.792808649736
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)c1,CS(C)=O,joung,736.0,,,616.9154228855722
O=C(O)C[C@H]1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,ClCCl,dye_agg,476.0,415.80041580041575,,377.58830694275275
O=C(O)Cc1ccc(-c2c3nc(c(-c4ccc(CC(=O)O)cc4)c4ccc([nH]4)c(-c4ccccc4O)c4nc(c(-c5ccc(CC(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CS(C)=O,jcole,648.6,386.4132128388906,,318.93004115226336
O=C(O)Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,dsscdb,329.0,,,284.8610153916839
O=C(O)Cc1ccccc1F,CS(C)=O,jcole,357.0,231.81036416660436,,230.99850968703427
O=C(O)Cn1c(=O)sc(=Cc2ccc3c(c2)C2CCCC2N3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)/c1=c1/s/c(=C2/SC(=S)N(c3ccccc3)C2=O)n(-c2ccccc2)c1=O,ClC(Cl)Cl,dsscdb,571.0,569.6958559220803,,507.5726565697912
O=C(O)N1C(=O)/C(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)SC1=S,ClCCl,dsscdb,503.0,480.0061936283049,,426.8502581755594
O=C(O)c1c2ccccc2c(C(=O)O)c2ccccc12,C1CCOC1,joung,387.0,,,348.6083778464999
O=C(O)c1c2ccccc2c(C(=O)O)c2ccccc12,CN(C)C=O,joung,389.0,,,348.6083778464999
O=C(O)c1c2ccccc2nc2ccccc12,C1CCOC1,joung,360.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,C1COCCO1,joung,362.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,CC#N,joung,354.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,CCCCCO,joung,370.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,CCCCO,joung,370.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,CCCO,joung,368.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,CCO,joung,369.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,CO,joung,356.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,COCCOC,joung,360.0,,,
O=C(O)c1c2ccccc2nc2ccccc12,ClC(Cl)Cl,joung,362.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,ClCCl,joung,362.0,,,337.96674843281545
O=C(O)c1c2ccccc2nc2ccccc12,OCCO,joung,356.0,,,337.96674843281545
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,CCO,jcole,365.0,319.7771875080589,,305.49396403054936
O=C(O)c1cc(C(=O)O)cc(-c2nc(-c3ccc(/C=C/c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)nc(-c3ccc(/C=C/c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)n2)c1,CN(C)C=O,dye_agg,463.0,,,440.96728307254625
O=C(O)c1cc(C(=O)O)cc(-c2nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)n2)c1,CN(C)C=O,dye_agg,451.0,446.30002879355027,,413.6090727151434
O=C(O)c1cc(C2N=C3Oc4c(cc5c6c4CCCN6CCC5)C=C3c3nc4ccccc4n32)ccc1O,CS(C)=O,multiple,454.0,400.7368387034224,,359.3161402492031
O=C(O)c1cc([N+](=O)[O-])c(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,CCOC(C)=O,jcole,470.0,452.67039024568317,,409.91735537190084
O=C(O)c1cc([N+](=O)[O-])c(N=Nc2ccc(O)c3ccccc23)c([N+](=O)[O-])c1,CCOC(C)=O,jcole,440.0,438.9225160171321,,394.0260565618049
O=C(O)c1cc([N+](=O)[O-])c(NOC(c2ccccc2)(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c1,CO,jcole,405.0,355.53516644206786,,336.40803038524143
O=C(O)c1cc2c(cc1C(=O)O)C(=O)C(=Cc1ccc(N(c3ccccc3)c3ccccc3)cc1)C2=O,C1CCOC1,dsscdb,495.0,422.45843554101936,,381.8909762858023
O=C(O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,CCOC(C)=O,joung,398.0,,,341.5037179840265
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,C1COCCO1,joung,372.0,,,316.97341513292434
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,CC#N,joung,376.0,,,316.97341513292434
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,CCCCO,joung,372.0,,,316.97341513292434
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,CCO,joung,363.0,,,316.97341513292434
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,CO,joung,364.0,,,316.97341513292434
O=C(O)c1cc2cc3c4c(c2oc1=O)CCCN4CCC3,CCO,multiple,442.5,352.55316729216423,329.2530734712302,324.5223763412719
O=C(O)c1cc2ccc(O)cc2oc1=O,CC#N,chem_fluor,386.0,311.7536140791955,,287.1034961796712
O=C(O)c1ccc(-c2c3nc(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc([nH]4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2s5)C=C4)C=C3)cc1,C1CCOC1,dye_agg,429.0,,,
O=C(O)c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,dsscdb,646.0,,,319.6700180458881
O=C(O)c1ccc(-c2ccc(-c3nc(-c4ccccc4)c4ccccn34)cc2)s1,CC#N,joung,362.0,,,344.5401500416782
O=C(O)c1ccc(-c2ccc(N(c3ccc(-c4ccc(C5=C6C=CC(c7ccccc7)=[N+]6[B-](F)(F)n6c5ccc6-c5ccccc5)s4)cc3)c3ccc(-c4ccc(C5=C6C=CC(c7ccccc7)=[N+]6[B-](F)(F)n6c5ccc6-c5ccccc5)s4)cc3)cc2)cc1,ClCCl,dsscdb,565.0,,,
O=C(O)c1ccc(-c2ccc3c(c2)[nH]c2cc(N(c4ccccc4)c4ccccc4)ccc23)cc1,C1COCCO1,dye_agg,374.0,333.9437681783906,,317.86721353499104
O=C(O)c1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,CO,joung,387.0,,,355.30085959885383
O=C(O)c1ccc(-c2nc(-c3ccc(/C=C/c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)nc(-c3ccc(/C=C/c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)n2)cc1,CN(C)C=O,dye_agg,465.0,,,443.49070100143064
O=C(O)c1ccc(-c2nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)n2)cc1,CN(C)C=O,dye_agg,451.0,444.33296305586407,,410.32428855062875
O=C(O)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,CO,joung,312.0,,,304.07062285434034
O=C(O)c1ccc(-c2nc(-c3ccccc3)c3c4ccccc4ccn23)cc1,CC#N,joung,353.0,,,323.2533889468196
O=C(O)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,CC#N,joung,372.0,,,323.5063918601617
O=C(O)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1,CCO,dye_agg,364.0,346.0883641742722,,323.84434578218855
O=C(O)c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,dsscdb,385.0,,,
O=C(O)c1ccc(/C=C/c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1,C1CCOC1,dsscdb,385.0,,,315.9235668789809
O=C(O)c1ccc(/N=C/C=C(\Cl)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1O,CC#N,dye_agg,369.0,396.1661341853035,,368.9378161261529
O=C(O)c1ccc(C#C/C2=C3\C=CC(=N3)/C(c3ccccc3)=c3/cc/c([nH]3)=C/C3C=C/C(=C(\c4ccccc4)c4ccc2[nH]4)N3)cc1,C1CCOC1,dye_agg,431.0,391.42649704851794,,351.17530444633246
O=C(O)c1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,dsscdb,367.0,,,331.6394757956673
O=C(O)c1ccc(C(=O)O)c2cc3ccccc3cc12,C1CCOC1,joung,396.0,,,381.8909762858023
